"id","user_id","sofifa_id","player_position","user_rating"
91890,250,235600,LWB,4
91891,270,175316,LWB,5
91892,247,199323,LWB,4
91893,54,230341,LWB,3
91894,129,178567,LWB,1
91895,145,238988,LWB,5
91896,81,242712,LWB,4
91897,115,236448,LWB,3
91898,128,192638,LWB,5
91899,255,194163,LWB,4
91900,3,232371,LWB,5
91901,169,221662,LWB,1
91902,273,203751,LWB,5
91903,175,204979,LWB,4
91904,69,169609,LWB,3
91905,197,244565,LWB,2
91906,251,201041,LWB,5
91907,222,224494,LWB,1
91908,107,224097,LWB,3
91909,228,247237,LWB,1
91910,4,215144,LWB,4
91911,253,202501,LWB,2
91912,219,252329,LWB,1
91913,179,232540,LWB,1
91914,128,205995,LWB,2
91916,236,216283,LWB,3
91917,20,239269,LWB,3
91918,96,248230,LWB,3
91919,84,205995,LWB,5
91920,168,243649,LWB,4
91921,124,232597,LWB,2
91922,98,203338,LWB,5
91923,113,246440,LWB,1
91924,254,247863,LWB,4
91925,120,231247,LWB,4
91926,239,184035,LWB,3
91927,152,190093,LWB,3
91928,209,193062,LWB,5
91929,151,193740,LWB,2
91930,196,244133,LWB,5
91931,153,241102,LWB,5
91932,56,222273,LWB,4
91933,10,239704,LWB,2
91934,138,246318,LWB,3
91935,164,198067,LWB,5
91936,90,242003,LWB,3
91937,183,211785,LWB,1
91938,139,189325,LWB,5
91939,81,239431,LWB,4
91940,223,227880,LWB,3
91941,250,239136,LWB,4
91942,221,237168,LWB,5
91943,199,236629,LWB,3
91944,253,208574,LWB,2
91945,9,221989,LWB,3
91946,221,240773,LWB,4
91947,34,233502,LWB,5
91948,237,243896,LWB,1
91949,179,248230,LWB,2
91950,199,237169,LWB,2
91951,96,213512,LWB,3
91952,23,236365,LWB,1
91953,210,190555,LWB,3
91954,211,138830,LWB,3
91955,204,220149,LWB,1
91956,166,169595,LWB,4
91957,209,247237,LWB,2
91958,93,191055,LWB,3
91959,295,189237,LWB,5
91960,126,235172,LWB,2
91961,192,215938,LWB,4
91962,135,178567,LWB,3
91963,96,189115,LWB,4
91964,159,241311,LWB,5
91965,254,210691,LWB,3
91966,282,237538,LWB,5
91967,177,231973,LWB,2
91968,131,247609,LWB,4
91969,176,252329,LWB,1
91970,155,215144,LWB,1
91971,102,191055,LWB,5
91972,126,242003,LWB,3
91973,295,212491,LWB,1
91974,209,169705,LWB,5
91975,13,193740,LWB,5
91976,224,248880,LWB,3
91977,96,179592,LWB,2
91978,62,199800,LWB,4
91979,65,234413,LWB,4
91980,287,192102,LWB,4
91981,182,236310,LWB,2
91982,58,235600,LWB,4
91983,25,235536,LWB,4
91984,91,233502,LWB,5
91985,285,236875,LWB,5
91986,189,244523,LWB,3
91987,113,233502,LWB,5
91988,120,189325,LWB,4
91989,294,213797,LWB,4
91990,189,230183,LWB,5
91991,96,214026,LWB,5
91992,30,193796,LWB,2
91993,284,207804,LWB,5
91994,74,202151,LWB,2
91995,1,236875,LWB,5
91996,278,229571,LWB,3
91997,211,240772,LWB,5
91998,226,196930,LWB,2
91999,114,199800,LWB,3
92000,57,212054,LWB,3
92001,237,235600,LWB,2
92002,16,239704,LWB,4
92003,240,233502,LWB,5
92004,51,244202,LWB,3
92005,251,211144,LWB,5
92006,81,186950,LWB,3
92008,249,224097,LWB,3
92009,89,208812,LWB,3
92010,33,214772,LWB,1
92011,1,236310,LWB,4
92012,92,252270,LWB,3
92013,9,196353,LWB,2
92014,11,237169,LWB,5
92015,98,199323,LWB,5
92016,225,203966,LWB,1
92017,102,246283,LWB,1
92018,50,248230,LWB,3
92019,141,237436,LWB,1
92020,209,180339,LWB,4
92021,50,234258,LWB,1
92022,190,179696,LWB,5
92023,149,228614,LWB,3
92024,180,138830,LWB,4
92025,120,234941,LWB,4
92026,135,138830,LWB,3
92028,29,227880,LWB,4
92029,156,196353,LWB,5
92030,144,221665,LWB,3
92031,218,234832,LWB,4
92032,279,198843,LWB,3
92033,75,221791,LWB,4
92034,169,224423,LWB,1
92035,228,221989,LWB,4
92036,112,193062,LWB,4
92037,107,225336,LWB,3
92038,161,225336,LWB,3
92039,78,241100,LWB,4
92040,193,202151,LWB,3
92041,80,208493,LWB,4
92042,53,243608,LWB,5
92043,7,232388,LWB,4
92044,26,235042,LWB,4
92045,120,210484,LWB,3
92046,157,221989,LWB,5
92047,73,240328,LWB,5
92048,226,242658,LWB,1
92049,284,251595,LWB,4
92050,175,222306,LWB,3
92051,20,192087,LWB,4
92052,179,233218,LWB,1
92053,189,239337,LWB,5
92054,233,216283,LWB,5
92055,201,239801,LWB,3
92056,27,241311,LWB,5
92057,38,232805,LWB,2
92058,155,242995,LWB,3
92059,293,219746,LWB,1
92060,207,251548,LWB,3
92061,43,236310,LWB,1
92062,49,233158,LWB,5
92063,96,221656,LWB,4
92064,100,247320,LWB,1
92065,300,188168,LWB,5
92066,240,211785,LWB,4
92067,68,243142,LWB,1
92068,134,179696,LWB,1
92069,80,228226,LWB,2
92071,165,210484,LWB,2
92072,278,189325,LWB,1
92073,252,248880,LWB,4
92074,65,251548,LWB,3
92075,94,191260,LWB,2
92076,172,204412,LWB,1
92077,156,238988,LWB,5
92078,6,196353,LWB,2
92079,54,210484,LWB,3
92080,223,232597,LWB,4
92081,30,236448,LWB,5
92082,31,193062,LWB,2
92083,110,196353,LWB,2
92084,65,225625,LWB,1
92085,262,215938,LWB,2
92086,43,244523,LWB,3
92087,60,244202,LWB,2
92088,239,204664,LWB,4
92089,238,234388,LWB,1
92090,285,241397,LWB,5
92091,199,234388,LWB,4
92092,165,235536,LWB,3
92093,252,201509,LWB,5
92094,66,204664,LWB,4
92095,78,252270,LWB,3
92096,82,225336,LWB,3
92097,237,203751,LWB,5
92098,174,241100,LWB,4
92099,224,243661,LWB,1
92100,120,186395,LWB,4
92101,233,247387,LWB,1
92102,296,231307,LWB,3
92103,63,200517,LWB,1
92104,57,239269,LWB,5
92105,59,210691,LWB,3
92106,108,190059,LWB,3
92107,245,248780,LWB,3
92108,151,248230,LWB,5
92109,98,227600,LWB,2
92110,62,239801,LWB,3
92111,141,243896,LWB,5
92112,276,215148,LWB,4
92113,117,237168,LWB,4
92114,273,220925,LWB,5
92115,271,212054,LWB,2
92116,154,242995,LWB,1
92117,138,246283,LWB,5
92118,91,205995,LWB,5
92119,129,213663,LWB,1
92120,52,231973,LWB,3
92121,80,193796,LWB,4
92122,137,214026,LWB,4
92123,68,227880,LWB,3
92124,216,224447,LWB,4
92125,8,219951,LWB,5
92126,169,203505,LWB,3
92127,216,235600,LWB,2
92128,209,211385,LWB,2
92129,52,223682,LWB,4
92130,244,252270,LWB,2
92131,163,230341,LWB,3
92132,51,246283,LWB,1
92133,286,221665,LWB,2
92134,223,222188,LWB,5
92135,142,252270,LWB,5
92136,127,186115,LWB,3
92137,279,211385,LWB,3
92138,300,224423,LWB,5
92139,28,241823,LWB,3
92140,175,229249,LWB,1
92141,131,251463,LWB,1
92142,53,224447,LWB,1
92143,249,179696,LWB,1
92144,75,232805,LWB,4
92145,298,203966,LWB,2
92146,3,221656,LWB,1
92147,8,243649,LWB,2
92148,258,212282,LWB,5
92149,295,235536,LWB,3
92150,263,244523,LWB,2
92151,52,169705,LWB,5
92152,67,215969,LWB,4
92153,120,221713,LWB,1
92154,283,225625,LWB,2
92155,23,241929,LWB,1
92156,141,225716,LWB,3
92157,242,244219,LWB,3
92158,68,200536,LWB,3
92159,139,239801,LWB,5
92160,98,207806,LWB,5
92161,259,251548,LWB,3
92162,110,239337,LWB,2
92163,187,211385,LWB,5
92164,119,234483,LWB,4
92165,250,243142,LWB,2
92166,232,204876,LWB,2
92167,198,232230,LWB,5
92168,246,246680,LWB,1
92169,175,193740,LWB,4
92170,23,169345,LWB,1
92171,247,210455,LWB,5
92172,79,203751,LWB,1
92173,298,232849,LWB,4
92174,262,246440,LWB,4
92175,9,214772,LWB,5
92176,26,228759,LWB,3
92177,286,177766,LWB,4
92178,45,197688,LWB,4
92179,162,213339,LWB,5
92180,264,252329,LWB,4
92181,244,210455,LWB,1
92182,293,223908,LWB,4
92183,241,231402,LWB,3
92184,38,244565,LWB,3
92185,212,205995,LWB,2
92186,28,237168,LWB,5
92187,213,221994,LWB,4
92188,167,252483,LWB,5
92189,146,225991,LWB,4
92190,197,233502,LWB,4
92191,162,236636,LWB,2
92192,191,214026,LWB,1
92193,198,239317,LWB,4
92194,293,207993,LWB,4
92195,248,241100,LWB,2
92196,101,203966,LWB,2
92197,25,252270,LWB,5
92198,138,251463,LWB,1
92199,239,216283,LWB,5
92200,273,233882,LWB,5
92201,47,229640,LWB,1
92202,178,211594,LWB,1
92203,14,221791,LWB,4
92204,111,229640,LWB,3
92205,106,203751,LWB,4
92206,47,184035,LWB,2
92207,56,220149,LWB,1
92208,213,179633,LWB,2
92209,35,211785,LWB,4
92210,95,208493,LWB,4
92211,177,231402,LWB,4
92213,152,243661,LWB,4
92214,233,223682,LWB,1
92215,252,239317,LWB,2
92216,140,232540,LWB,3
92217,236,232371,LWB,4
92218,16,239136,LWB,4
92219,115,175316,LWB,1
92220,15,247387,LWB,3
92221,202,225716,LWB,4
92222,120,217193,LWB,3
92223,46,219951,LWB,2
92224,165,238346,LWB,5
92225,81,208122,LWB,2
92226,159,222188,LWB,4
92227,22,208806,LWB,4
92228,240,239269,LWB,2
92229,248,194163,LWB,1
92230,264,232230,LWB,3
92231,278,232597,LWB,4
92232,131,242712,LWB,2
92233,300,170286,LWB,5
92234,294,207806,LWB,2
92235,143,203455,LWB,3
92236,200,190093,LWB,5
92237,145,232371,LWB,3
92238,238,197688,LWB,1
92239,104,252483,LWB,1
92240,134,244202,LWB,3
92241,183,177564,LWB,3
92242,5,189390,LWB,3
92243,46,232223,LWB,4
92244,231,242003,LWB,5
92245,49,243661,LWB,5
92246,180,198067,LWB,4
92247,156,239317,LWB,5
92248,169,203338,LWB,4
92249,52,221662,LWB,2
92251,28,231973,LWB,2
92252,179,236009,LWB,3
92254,137,241311,LWB,3
92255,25,192102,LWB,2
92256,287,208812,LWB,5
92257,12,207806,LWB,3
92258,78,196930,LWB,5
92259,72,232849,LWB,2
92260,66,223091,LWB,2
92261,11,210972,LWB,4
92262,181,225201,LWB,5
92263,43,221665,LWB,2
92264,266,218540,LWB,1
92265,222,227600,LWB,4
92266,127,229640,LWB,3
92267,110,199800,LWB,3
92268,101,193796,LWB,5
92269,93,223908,LWB,3
92270,188,231307,LWB,5
92271,140,223908,LWB,3
92272,56,231423,LWB,4
92273,192,248230,LWB,1
92274,171,201041,LWB,3
92275,24,240223,LWB,4
92276,189,246680,LWB,5
92277,185,203966,LWB,1
92278,80,241184,LWB,3
92279,58,236636,LWB,1
92280,285,252483,LWB,2
92281,89,207804,LWB,3
92282,230,235042,LWB,1
92283,287,238203,LWB,3
92284,85,251463,LWB,2
92285,278,190093,LWB,2
92286,13,191055,LWB,2
92287,224,192546,LWB,5
92288,198,237538,LWB,3
92289,220,210484,LWB,2
92290,165,229750,LWB,1
92291,107,218659,LWB,5
92292,12,244219,LWB,2
92293,223,240223,LWB,3
92294,270,246318,LWB,5
92295,292,243142,LWB,3
92296,51,246870,LWB,2
92297,182,211785,LWB,3
92299,62,208544,LWB,5
92300,113,219951,LWB,4
92301,291,221989,LWB,4
92302,235,233158,LWB,2
92303,17,232388,LWB,5
92304,235,221994,LWB,5
92305,287,198000,LWB,5
92306,216,218659,LWB,1
92307,181,247237,LWB,3
92308,255,211594,LWB,3
92309,282,203338,LWB,3
92310,226,231101,LWB,2
92311,2,204664,LWB,1
92312,45,219785,LWB,5
92313,295,213527,LWB,1
92314,206,230126,LWB,5
92315,2,252270,LWB,3
92316,10,221662,LWB,3
92317,226,232371,LWB,1
92319,142,197831,LWB,4
92320,195,231101,LWB,3
92321,120,234382,LWB,1
92322,114,237749,LWB,3
92323,19,229249,LWB,2
92324,247,244663,LWB,2
92325,53,177149,LWB,2
92326,230,204664,LWB,4
92327,218,204979,LWB,3
92328,57,217193,LWB,5
92329,273,240223,LWB,2
92330,64,181795,LWB,5
92331,205,206594,LWB,2
92332,109,184980,LWB,3
92333,241,242541,LWB,1
92334,4,251548,LWB,2
92335,15,229676,LWB,4
92336,271,209315,LWB,3
92337,121,223045,LWB,1
92338,198,229348,LWB,2
92339,184,138830,LWB,4
92340,130,225476,LWB,5
92341,13,177564,LWB,1
92342,50,246666,LWB,3
92343,276,244219,LWB,5
92344,147,238203,LWB,5
92345,93,234258,LWB,2
92346,22,196353,LWB,2
92347,249,208806,LWB,1
92348,73,233158,LWB,2
92349,48,225336,LWB,3
92350,27,248230,LWB,4
92352,109,231423,LWB,2
92353,29,229595,LWB,5
92354,246,241397,LWB,5
92355,4,252483,LWB,3
92356,159,244202,LWB,5
92357,145,220149,LWB,3
92358,165,197831,LWB,1
92359,89,210484,LWB,5
92361,297,209528,LWB,3
92362,221,227880,LWB,2
92363,280,240223,LWB,3
92364,231,215144,LWB,3
92365,101,169609,LWB,1
92367,98,201509,LWB,3
92368,147,198000,LWB,1
92369,68,203544,LWB,5
92370,288,201217,LWB,5
92371,181,213797,LWB,1
92372,241,213797,LWB,3
92373,128,221050,LWB,5
92374,137,234413,LWB,1
92375,211,199748,LWB,5
92376,241,181795,LWB,5
92377,80,218540,LWB,5
92378,111,237548,LWB,2
92379,116,241311,LWB,4
92380,118,190059,LWB,2
92382,31,243896,LWB,3
92383,253,242541,LWB,5
92384,122,199748,LWB,5
92385,277,236636,LWB,1
92386,199,221713,LWB,1
92387,186,242995,LWB,5
92388,20,215938,LWB,5
92389,45,234207,LWB,2
92390,248,241184,LWB,2
92391,81,235600,LWB,4
92392,153,234207,LWB,2
92393,104,203966,LWB,3
92394,24,234207,LWB,2
92395,168,203966,LWB,5
92397,125,244523,LWB,2
92398,32,252254,LWB,2
92399,288,208574,LWB,3
92400,75,234388,LWB,3
92401,223,197831,LWB,5
92402,30,207804,LWB,2
92403,126,241184,LWB,3
92404,150,206594,LWB,1
92405,17,239513,LWB,4
92406,296,208812,LWB,2
92407,249,244523,LWB,3
92408,10,223633,LWB,5
92409,47,239269,LWB,4
92410,165,228226,LWB,4
92412,252,247320,LWB,5
92413,243,242023,LWB,3
92414,101,231591,LWB,5
92415,7,227767,LWB,3
92416,12,207993,LWB,4
92417,62,240772,LWB,2
92418,181,234258,LWB,3
92419,117,212187,LWB,2
92420,87,193796,LWB,1
92421,52,184491,LWB,2
92422,271,238203,LWB,1
92423,103,246743,LWB,5
92424,72,246283,LWB,3
92425,100,232597,LWB,3
92426,95,231885,LWB,3
92427,25,237548,LWB,3
92428,33,232223,LWB,2
92429,9,223908,LWB,5
92430,287,169345,LWB,3
92431,133,240223,LWB,5
92432,263,184035,LWB,4
92433,189,214026,LWB,5
92434,292,237168,LWB,3
92435,279,193740,LWB,3
92436,20,192102,LWB,1
92437,46,224447,LWB,4
92438,192,235536,LWB,2
92439,37,186950,LWB,4
92440,227,252254,LWB,4
92442,119,210691,LWB,5
92443,118,244133,LWB,1
92444,219,191252,LWB,4
92445,134,219957,LWB,2
92446,283,198386,LWB,3
92447,238,237169,LWB,1
92448,171,243896,LWB,2
92449,54,245008,LWB,1
92450,220,227767,LWB,2
92451,10,196930,LWB,1
92452,166,207993,LWB,1
92453,190,246283,LWB,4
92454,55,198000,LWB,2
92455,94,252329,LWB,2
92456,222,210972,LWB,3
92457,44,204412,LWB,1
92458,246,227600,LWB,3
92459,93,191198,LWB,3
92460,299,218540,LWB,2
92461,154,230183,LWB,5
92462,197,226438,LWB,3
92463,252,247863,LWB,4
92464,67,245008,LWB,3
92465,186,179696,LWB,4
92466,130,212187,LWB,4
92467,148,223045,LWB,2
92468,20,189237,LWB,3
92469,127,232388,LWB,2
92470,143,224447,LWB,5
92471,14,232540,LWB,3
92472,295,179633,LWB,2
92473,297,234388,LWB,2
92474,160,237758,LWB,2
92475,98,215322,LWB,2
92476,188,225991,LWB,1
92477,115,240773,LWB,1
92478,11,220209,LWB,4
92479,87,203455,LWB,5
92480,190,189115,LWB,5
92481,218,177564,LWB,5
92482,119,229249,LWB,1
92483,175,221665,LWB,1
92485,73,227880,LWB,4
92486,184,244565,LWB,3
92487,26,237361,LWB,1
92488,14,212491,LWB,2
92489,108,225625,LWB,4
92490,25,232388,LWB,1
92491,7,204979,LWB,1
92492,280,246870,LWB,3
92493,121,228226,LWB,1
92494,221,240772,LWB,4
92495,231,188168,LWB,4
92496,254,201509,LWB,2
92497,116,238346,LWB,1
92499,264,236325,LWB,4
92500,26,212054,LWB,2
92501,108,248880,LWB,2
92502,40,229676,LWB,3
92503,138,236448,LWB,5
92504,135,233502,LWB,1
92505,133,221713,LWB,5
92506,259,247609,LWB,3
92507,278,227880,LWB,2
92508,45,218659,LWB,3
92509,47,221994,LWB,4
92510,213,231973,LWB,1
92511,110,201041,LWB,5
92512,198,217193,LWB,5
92513,242,252329,LWB,4
92514,290,192087,LWB,1
92515,194,229468,LWB,1
92516,146,239431,LWB,5
92517,250,241184,LWB,3
92518,242,199748,LWB,5
92519,59,225201,LWB,3
92520,216,219951,LWB,1
92521,88,243142,LWB,3
92522,74,243601,LWB,3
92523,171,239337,LWB,4
92524,65,247320,LWB,4
92525,124,210985,LWB,1
92526,127,219785,LWB,1
92527,199,215148,LWB,2
92528,1,247237,LWB,1
92529,42,238346,LWB,4
92530,122,210389,LWB,3
92531,62,247237,LWB,3
92532,91,252254,LWB,5
92533,217,242712,LWB,1
92534,277,220209,LWB,4
92535,97,247320,LWB,5
92536,268,237749,LWB,4
92537,11,223908,LWB,3
92538,210,236009,LWB,4
92539,7,211594,LWB,4
92540,42,203751,LWB,4
92541,105,252254,LWB,2
92542,148,196930,LWB,1
92543,239,213797,LWB,1
92544,67,229750,LWB,5
92545,168,199283,LWB,1
92546,264,246666,LWB,4
92547,241,191260,LWB,5
92548,53,232388,LWB,4
92549,16,224494,LWB,1
92550,7,184491,LWB,2
92551,186,210691,LWB,3
92552,98,225716,LWB,2
92553,79,239801,LWB,5
92554,8,236365,LWB,1
92555,56,248778,LWB,5
92556,64,232388,LWB,4
92557,154,201041,LWB,3
92558,29,213527,LWB,3
92559,24,231101,LWB,3
92560,70,239136,LWB,2
92561,201,229640,LWB,5
92562,146,234832,LWB,5
92563,17,239136,LWB,5
92564,75,192546,LWB,2
92566,189,237548,LWB,3
92567,115,229676,LWB,4
92568,177,190059,LWB,4
92569,194,186395,LWB,2
92571,156,170286,LWB,4
92572,233,240223,LWB,1
92574,117,192102,LWB,3
92575,103,236310,LWB,5
92576,112,204876,LWB,3
92577,110,231402,LWB,2
92578,20,234483,LWB,2
92579,144,214772,LWB,4
92580,280,251847,LWB,5
92581,218,244663,LWB,1
92582,238,247863,LWB,5
92583,111,235172,LWB,3
92584,99,238203,LWB,4
92585,135,213527,LWB,2
92586,265,234413,LWB,3
92587,208,240328,LWB,1
92588,254,204979,LWB,2
92589,134,221989,LWB,2
92590,165,251847,LWB,4
92591,115,236365,LWB,4
92592,35,138830,LWB,2
92593,220,239480,LWB,4
92594,121,231101,LWB,3
92595,123,231402,LWB,2
92596,25,229468,LWB,4
92597,5,247550,LWB,3
92598,300,196930,LWB,1
92599,169,177766,LWB,5
92600,201,232849,LWB,3
92601,263,252483,LWB,4
92602,114,197831,LWB,4
92603,56,234941,LWB,1
92604,280,233158,LWB,2
92605,258,212100,LWB,2
92606,204,208812,LWB,4
92607,280,231591,LWB,3
92608,135,230343,LWB,5
92609,56,212100,LWB,4
92610,288,204876,LWB,2
92611,170,228302,LWB,1
92612,87,246680,LWB,1
92613,282,219605,LWB,2
92614,144,179633,LWB,1
92615,55,244219,LWB,5
92617,78,231591,LWB,3
92618,58,210972,LWB,3
92619,256,169705,LWB,1
92620,92,223682,LWB,1
92621,236,225991,LWB,1
92622,278,191252,LWB,3
92623,200,242712,LWB,5
92624,191,226438,LWB,5
92625,32,198000,LWB,1
92626,51,193740,LWB,5
92627,202,184491,LWB,3
92628,164,237749,LWB,1
92629,131,223091,LWB,4
92630,126,218659,LWB,1
92631,234,213663,LWB,5
92632,208,238203,LWB,4
92633,17,214026,LWB,3
92634,132,203455,LWB,3
92635,151,153066,LWB,3
92636,41,210455,LWB,4
92637,242,192546,LWB,2
92638,71,224097,LWB,1
92639,169,230186,LWB,2
92640,90,186395,LWB,1
92641,182,241311,LWB,3
92642,138,213486,LWB,3
92643,82,212100,LWB,3
92644,153,221713,LWB,3
92645,34,239704,LWB,2
92646,42,192638,LWB,5
92647,177,232540,LWB,3
92648,247,247863,LWB,2
92649,2,248230,LWB,4
92650,236,244523,LWB,2
92651,296,223091,LWB,5
92652,251,229468,LWB,1
92653,189,212491,LWB,1
92654,98,213512,LWB,5
92655,9,244523,LWB,2
92656,294,138830,LWB,5
92657,221,236009,LWB,1
92658,89,230183,LWB,1
92659,261,221656,LWB,5
92660,34,207993,LWB,1
92661,77,239269,LWB,4
92662,256,181795,LWB,3
92663,176,213512,LWB,2
92664,276,207804,LWB,1
92665,182,243896,LWB,1
92666,2,225716,LWB,3
92667,168,169595,LWB,3
92668,40,231423,LWB,5
92669,119,232388,LWB,4
92670,274,233502,LWB,4
92671,107,201217,LWB,3
92672,203,197831,LWB,1
92673,155,239480,LWB,5
92674,225,213527,LWB,1
92675,4,252270,LWB,3
92676,118,243649,LWB,1
92677,128,241102,LWB,5
92678,5,225387,LWB,4
92679,287,211144,LWB,4
92680,35,220925,LWB,3
92681,281,234483,LWB,2
92682,73,241100,LWB,3
92683,118,225716,LWB,4
92684,127,225201,LWB,2
92685,24,234832,LWB,2
92686,291,237169,LWB,2
92687,38,193796,LWB,4
92688,89,230126,LWB,3
92689,131,210389,LWB,5
92690,239,243608,LWB,1
92691,68,192087,LWB,5
92692,286,189325,LWB,5
92693,75,229595,LWB,2
92694,240,211385,LWB,4
92695,190,225625,LWB,4
92696,141,208812,LWB,2
92697,288,235600,LWB,5
92698,297,186395,LWB,1
92699,283,202501,LWB,1
92700,114,192638,LWB,5
92701,69,234388,LWB,1
92702,180,243608,LWB,2
92703,157,199800,LWB,4
92704,274,247550,LWB,2
92705,242,234483,LWB,4
92706,259,229468,LWB,2
92707,189,242429,LWB,2
92708,209,209315,LWB,3
92709,58,221994,LWB,3
92710,244,251847,LWB,2
92711,139,241397,LWB,4
92712,180,233158,LWB,5
92713,214,236875,LWB,5
92714,195,189390,LWB,1
92715,201,196930,LWB,2
92716,100,203751,LWB,3
92717,50,219746,LWB,1
92718,196,237538,LWB,1
92719,141,191055,LWB,2
92720,26,223682,LWB,5
92721,43,201509,LWB,2
92722,125,201041,LWB,2
92723,248,199323,LWB,3
92725,185,237548,LWB,5
92726,158,234207,LWB,2
92727,272,205923,LWB,4
92728,7,219746,LWB,2
92730,132,177679,LWB,3
92731,244,234483,LWB,1
92732,140,208122,LWB,2
92733,191,233502,LWB,3
92734,248,246680,LWB,5
92735,232,215148,LWB,4
92736,225,243142,LWB,1
92737,165,202501,LWB,4
92738,295,198067,LWB,1
92739,242,177679,LWB,2
92740,19,251548,LWB,5
92741,129,225387,LWB,5
92742,285,192546,LWB,1
92743,190,244663,LWB,1
92744,37,208122,LWB,3
92745,102,247863,LWB,5
92746,74,169638,LWB,2
92747,235,207993,LWB,2
92748,164,169638,LWB,4
92750,237,227767,LWB,3
92751,94,225336,LWB,1
92752,128,221665,LWB,3
92753,169,232230,LWB,2
92754,263,242995,LWB,3
92756,37,215144,LWB,4
92757,81,244523,LWB,1
92758,122,203455,LWB,3
92759,59,208812,LWB,2
92761,97,210691,LWB,5
92762,8,209528,LWB,4
92763,166,210691,LWB,5
92764,124,177766,LWB,3
92765,216,237538,LWB,1
92766,9,211594,LWB,2
92767,207,235172,LWB,5
92768,55,236875,LWB,3
92769,299,220925,LWB,5
92770,277,192638,LWB,4
92771,117,248780,LWB,4
92772,5,223045,LWB,2
92773,55,232230,LWB,1
92774,113,179592,LWB,5
92775,160,179633,LWB,2
92776,161,228226,LWB,4
92777,227,209818,LWB,4
92778,29,231973,LWB,4
92779,231,246440,LWB,4
92780,149,203966,LWB,4
92781,182,244565,LWB,1
92782,246,232849,LWB,5
92783,279,215938,LWB,2
92784,109,242541,LWB,3
92785,193,210972,LWB,2
92786,166,229468,LWB,1
92787,227,169345,LWB,1
92788,89,199283,LWB,5
92789,67,244133,LWB,1
92790,238,191252,LWB,5
92791,151,169595,LWB,4
92792,158,212187,LWB,4
92793,101,169638,LWB,5
92794,268,239337,LWB,2
92795,108,229249,LWB,4
92796,285,247237,LWB,5
92797,170,210389,LWB,5
92798,116,232388,LWB,3
92800,235,211385,LWB,3
92801,218,224447,LWB,2
92802,32,179696,LWB,5
92803,118,198843,LWB,4
92804,114,216283,LWB,3
92805,158,221662,LWB,1
92806,96,212282,LWB,1
92807,55,215148,LWB,2
92808,244,233882,LWB,2
92809,226,191252,LWB,3
92810,169,242061,LWB,3
92811,280,242712,LWB,3
92812,279,212491,LWB,1
92813,252,196930,LWB,5
92814,155,219785,LWB,2
92815,277,220925,LWB,4
92817,1,197688,LWB,4
92819,189,240772,LWB,3
92820,292,234941,LWB,5
92821,223,245506,LWB,3
92822,85,230343,LWB,2
92823,147,209818,LWB,5
92824,155,240773,LWB,2
92825,103,230186,LWB,2
92826,15,210389,LWB,1
92827,17,206594,LWB,3
92828,147,219785,LWB,3
92829,125,239513,LWB,2
92830,232,251847,LWB,1
92831,142,179633,LWB,5
92832,47,240772,LWB,4
92833,52,214026,LWB,3
92834,175,190093,LWB,5
92835,268,214772,LWB,4
92836,71,234207,LWB,2
92837,263,227767,LWB,5
92838,243,244940,LWB,4
92839,227,239317,LWB,4
92840,44,213527,LWB,2
92841,90,197831,LWB,1
92842,261,239704,LWB,3
92843,295,241100,LWB,4
92844,261,247863,LWB,5
92845,19,217036,LWB,4
92846,87,247387,LWB,2
92847,154,213512,LWB,5
92848,103,233502,LWB,1
92849,231,208574,LWB,1
92850,246,153066,LWB,3
92851,42,229676,LWB,3
92852,169,203544,LWB,3
92853,99,198843,LWB,5
92854,250,219785,LWB,1
92855,77,192638,LWB,5
92856,137,197831,LWB,1
92857,110,252483,LWB,3
92858,273,231885,LWB,5
92859,147,223908,LWB,1
92860,292,235536,LWB,3
92861,290,169609,LWB,1
92862,81,208806,LWB,4
92863,143,219746,LWB,4
92864,209,198843,LWB,5
92865,71,231402,LWB,1
92866,135,207806,LWB,1
92867,110,225625,LWB,3
92868,166,246680,LWB,4
92869,178,208574,LWB,2
92870,97,232388,LWB,5
92871,12,241100,LWB,4
92872,241,241102,LWB,3
92873,114,247609,LWB,1
92874,261,247550,LWB,3
92875,66,218659,LWB,1
92876,3,201041,LWB,1
92877,192,230341,LWB,3
92878,264,214026,LWB,5
92879,119,210455,LWB,3
92880,247,189115,LWB,1
92881,164,169595,LWB,2
92882,241,237436,LWB,2
92883,209,216283,LWB,1
92884,251,213512,LWB,5
92885,263,234832,LWB,3
92887,53,234258,LWB,2
92888,40,232388,LWB,5
92889,178,238988,LWB,3
92890,6,175316,LWB,5
92891,7,213339,LWB,5
92892,131,236629,LWB,5
92893,69,224423,LWB,3
92894,211,211385,LWB,5
92895,203,239269,LWB,4
92896,91,198000,LWB,1
92897,235,198386,LWB,1
92898,287,213512,LWB,4
92899,181,223633,LWB,1
92900,58,242003,LWB,2
92902,268,236636,LWB,4
92903,32,198386,LWB,3
92905,98,211144,LWB,1
92906,152,230186,LWB,1
92907,123,228302,LWB,4
92908,175,234258,LWB,1
92909,71,230341,LWB,5
92910,295,243142,LWB,1
92911,245,248778,LWB,3
92912,100,227603,LWB,2
92913,124,203751,LWB,2
92914,125,178567,LWB,5
92915,170,169638,LWB,4
92916,258,191260,LWB,5
92917,120,212491,LWB,4
92918,214,239317,LWB,5
92919,132,225991,LWB,2
92920,51,209846,LWB,4
